zip,type,price,bed,bath,longi,lotsize,address,lati,sqft,hlfbath
33180,Condo/townhome/row home/co-op,500000,2,3,-80.135688,,3340 NE 190th St Apt 707,25.951695," 1,750",
33180,Condo/townhome/row home/co-op,650000,3,3,-80.135688,,3340 NE 190th St Apt 907,25.951695," 1,750",
33160,Single family home,2850000,6,6,-80.139071,"9,200",3344 NE 167th St,25.933388," 4,962",
33175,Single family home,779000,4,3,-80.402457,0.7,3340 SW 128th Ave,25.737561," 3,000",
33125,Single family home,399000,5,4,-80.250815,"5,400",3344 NW 15th St,25.787856," 2,083",
33178,Condo/townhome/row home/co-op,200000,3,2,-80.363081,,3344 Torremolinos Ave Unit C40,25.804943," 1,712",1
33147,Single family home,99900,3,1,-80.252506,"7,930",3345 NW 87th Ter,25.853981, 912,
33139,Condo/townhome/row home/co-op,295000,1,1,-80.135195,,334 Euclid Ave Apt 304,25.773154, 429,
33182,Single family home,424000,3,2,-80.41672,0.25,334 NW 136th Pl,25.77044," 2,039",1
33160,Condo/townhome/row home/co-op,649000,3,2,-80.123087,,334 Poinciana Island Dr Unit 1006,25.925364," 2,265",1
33180,Condo/townhome/row home/co-op,310000,3,2,-80.132761,,3350 NE 192nd St Unit 1R-B,25.953172," 1,396",
33180,Condo/townhome/row home/co-op,280000,3,2,-80.132761,,3350 NE 192nd 2M St # B,25.953172," 1,396",
33180,Condo/townhome/row home/co-op,290000,3,2,-80.132761,,3350 NE 192nd St Unit 3R-B,25.953172," 1,396",
33133,Condo,3000,1,1,-80.237968,,3350 SW 27th Ave Apt 1105,25.730493, 959,1
33133,Condo/townhome/row home/co-op,494000,1,1,-80.237968,,3350 SW 27th Ave Apt 1105,25.730493, 959,1
33149,Single family home,2270000,5,3,-80.168983,"8,063",335 Cypress Dr,25.696584," 2,168",
33133,Condo/townhome/row home/co-op,499000,1,1,-80.237968,,3350 SW 27th Ave Apt 2104,25.730493, 959,1
33139,Condo/townhome/row home/co-op,218000,0,1,-80.131689,,335 Ocean Dr Apt 117,25.772611, 200,
33131,Condo/townhome/row home/co-op,450000,2,2,-80.185405,,335 S Biscayne Blvd Apt 1700,25.771607," 1,105",
33131,Single family,2500,2,2,-80.185405,,335 S Biscayne Blvd Apt 1700,25.771607," 1,105",
33131,Condo/townhome/row home/co-op,355000,1,1,-80.185405,,335 S Biscayne Blvd Apt 1910,25.771607, 846,
33131,Condo/townhome/row home/co-op,450000,2,2,-80.185405,,335 S Biscayne Blvd Apt 2708,25.771607," 1,169",
33131,Condo/townhome/row home/co-op,299900,1,1,-80.185405,,335 S Biscayne Blvd Apt 3202,25.771607, 846,
33131,Condo/townhome/row home/co-op,259900,0,1,-80.185405,,335 S Biscayne Blvd Apt 3406,25.771607, 507,
33131,Condo/townhome/row home/co-op,550000,2,2,-80.185405,,335 S Biscayne Blvd Apt 3407,25.771607," 1,300",
33131,Condo,2600,2,2,-80.185405,,335 S Biscayne Blvd Apt 3407,25.771607," 1,178",
33131,Condo/townhome/row home/co-op,895000,3,2,-80.185405,,335 S Biscayne Blvd Apt 3609,25.771607," 1,792",
33131,Condo/townhome/row home/co-op,270000,0,1,-80.185405,,335 S Biscayne Blvd Apt 4206,25.771607, 507,
33131,Condo/townhome/row home/co-op,320000,1,1,-80.185405,,335 S Biscayne Blvd Apt 810,25.771607, 846,
33131,Condo/townhome/row home/co-op,372000,1,1,-80.185405,,335 S Biscayne Blvd Apt 903,25.771607, 868,
33131,Condo/townhome/row home/co-op,419000,1,1,-80.185405,,335 S Biscayne Blvd Ph UPH03,25.771607, 868,
33160,Single family home,3650000,5,5,-80.138624,"9,248",3363 NE 166th St,25.932814," 5,000",1
33180,Condo/townhome/row home/co-op,699999,2,2,-80.133588,,3370 NE 190th St Apt 1104,25.951464," 1,610",1
33180,Condo/townhome/row home/co-op,510000,2,2,-80.133588,,3370 Hidden Bay Dr Unit 114,25.951464," 1,610",1
33180,Condo/townhome/row home/co-op,575000,2,2,-80.133588,,3370 Hidden Bay Dr Unit 1402,25.951464," 1,610",1
33180,Condo/townhome/row home/co-op,895000,3,3,-80.133588,,3370 NE 190th St Apt 1403,25.951464," 2,131",1
33180,Condo/townhome/row home/co-op,775000,2,2,-80.133588,,3370 NE 190th St Apt 2106,25.951464," 1,870",1
33180,Condo/townhome/row home/co-op,790000,3,2,-80.133588,,3370 NE 190th St Apt 2610,25.951464," 1,870",1
33180,Condo/townhome/row home/co-op,685000,3,2,-80.133588,,3370 Hidden Bay Dr Unit 2615,25.951464," 1,870",1
33180,Condo,4000,3,2,-80.133588,,3370 Hidden Bay Dr Unit 2615,25.951464," 1,870",1
33180,Condo/townhome/row home/co-op,719000,3,3,-80.133588,,3370 Hidden Bay Dr Unit 408,25.951464," 2,130",1
33180,Condo/townhome/row home/co-op,459999,2,2,-80.133588,,3370 Hidden Bay Dr Unit 412,25.951464," 1,610",1
33180,Condo/townhome/row home/co-op,634900,2,2,-80.133588,,3370 Hidden Bay Dr Unit 905,25.951464," 1,870",1
33180,Condo/townhome/row home/co-op,535000,2,2,-80.133588,,3370 Hidden Bay Dr Unit 911,25.951464," 1,660",1
33180,Condo/townhome/row home/co-op,595000,2,2,-80.133588,,3370 Hidden Bay Dr Unit 914,25.951464," 1,610",1
33133,Single family home,414999,2,1,-80.247842,"5,000",3371 Florida Ave,25.728773," 1,068",
33133,Single family home,1100000,3,2,-80.223739,"6,250",3375 Crystal Ct,25.739518," 2,252",
33180,Condo/townhome/row home/co-op,340000,2,2,-80.134335,,3375 N Country Club Dr Apt 1502,25.967028," 1,250",
33180,Condo/townhome/row home/co-op,195000,1,1,-80.134335,,3375 N Country Club Dr Apt 501,25.967028, 810,1
33180,Single family,1900,2,2,-80.134335,,3375 N Country Club Dr Apt 809,25.967028," 1,250",
33180,Condo/townhome/row home/co-op,300000,2,2,-80.134335,,3375 N Country Club Dr Apt 809,25.967028," 1,250",
33149,Single family home,2550000,4,3,-80.161051,0.28,337 Gulf Rd,25.695134," 2,884",
33127,Single family home,330000,2,2,-80.202493,"5,400",337 NW 44th St,25.816373, 808,
33172,Condo/townhome/row home/co-op,605000,4,3,-80.342862,,3380 NW 91st Ave,25.738647," 2,443",1
33134,Single family home,620000,3,2,-80.261743,"5,500",338 Velarde Ave,25.735341," 1,614",
33179,Single family home,380000,3,2,-80.194552,"1,661",339 NE 194th Ln,25.956344," 1,671",1
33134,Single family home,387000,3,1,-80.256646,"7,500",33 Fonseca Ave,25.769045, 918,
33150,Single family home,449000,3,2,-80.19826,"7,650",33 NW 98th St,25.865293," 2,000",
33180,Condo/townhome/row home/co-op,339000,2,2,-80.132867,,3400 NE 192nd St Apt 1010,25.954212," 1,181",
33180,Condo/townhome/row home/co-op,365000,2,2,-80.132867,,3400 NE 192nd St Apt 1401,25.954212," 1,361",
33180,Condo/townhome/row home/co-op,349000,2,2,-80.132867,,3400 NE 192nd St Apt 1707,25.954212," 1,181",
33180,Condo/townhome/row home/co-op,345400,2,2,-80.132867,,3400 NE 192nd St Apt 1907,25.954212," 1,181",
33180,Condo/townhome/row home/co-op,324900,2,2,-80.132867,,3400 NE 192nd St Apt 301,25.954212," 1,361",
33180,Condo/townhome/row home/co-op,330000,2,2,-80.132867,,3400 NE 192nd St Apt 309,25.954212," 1,361",
33180,Condo/townhome/row home/co-op,275000,2,2,-80.132867,,3400 NE 192nd St Apt 606,25.954212," 1,181",
33180,Condo/townhome/row home/co-op,345000,2,2,-80.132872,,3400 NE 192nd St Ph LPH6,25.954212," 1,181",
33133,Condo/townhome/row home/co-op,1199000,2,2,-80.23788,,3400 SW 27th Ave Apt 1203,25.729648," 1,530",1
33133,Condo/townhome/row home/co-op,2299000,3,3,-80.23788,,3400 SW 27th Ave Apt 1603,25.729648," 3,549",
33133,Condo,5900,2,2,-80.23788,,3400 SW 27th Ave Apt 803,25.729648," 1,530",1
33133,Condo/townhome/row home/co-op,995000,2,2,-80.23788,,3400 SW 27th Ave Apt 803,25.729648," 1,530",1
33165,Single family home,425000,4,3,-80.355526,"9,414",3401 SW 99th Ave,25.738193," 1,638",
33133,Condo/townhome/row home/co-op,249000,1,1,-80.248607,,3408 Franklin Ave,25.724425, 687,
33178,Condo/townhome/row home/co-op,330000,3,2,-80.361962,,3409 Torremolinos Ave Unit E36,25.806081," 1,712",1
33134,Single family home,730000,3,2,-80.26187,0.26,340 Candia Ave,25.736018," 1,678",
33126,Single family home,365000,3,2,-80.296612,"6,834",340 NW 62nd Ave,25.774754," 1,800",
33134,Single family home,1095000,4,4,-80.270693,"8,500",3410 Anderson Rd,25.739417," 2,599",
33145,Condo/townhome/row home/co-op,639000,3,2,-80.249701,,3410 SW 22nd Ter,25.74891," 2,414",1
33160,Single family home,2290000,6,6,-80.124705,"7,500",341 189th St,25.950599," 4,500",1
33160,,0,6,7,-80.124705,,341 189th St,25.950599,"4,500",
33134,Multi-family home,975000,3,2,-80.262635,,3412 S Le Jeune Rd,25.739652," 2,896",
33147,Single family home,175000,3,1,-80.253775,"6,290",3415 NW 95th St,25.860487," 1,014",
33137,Multi-family home,195000,4,2,-80.189092,,341 NE 55th St,25.826273," 1,610",
33134,Single family home,1798000,6,5,-80.266645,0.3,3420 Segovia St,25.7394," 4,442",
33140,Single family home,797900,2,1,-80.134848,"5,500",3425 Garden Ave,25.81066," 1,102",
33127,Multi-family home,380000,3,2,-80.211357,,3430 NW 9th Ct,25.808814," 1,430",
33133,Single family home,1699000,5,4,-80.247958,0.4,3430 Poinciana Ave,25.71943," 4,021",
33165,Condo/townhome/row home/co-op,330000,3,2,-80.376344,,3430 SW 112th Ave Unit 1-2,25.737049," 1,385",1
33134,Single family,3350,3,2,-80.26187,,340 Candia Ave,25.736018," 1,678",
33142,Multi-family home,117000,4,2,-80.248143,,3431 NW 32nd Ave,25.807638," 2,085",
33135,Condo/townhome/row home/co-op,120000,1,1,-80.251495,,3431 SW 11th St Unit 5A,25.762226, 580,
33145,Multi-family home,385500,4,2,-80.251449,,3431 SW 15th St,25.758381," 2,055",
33180,Condo/townhome/row home/co-op,415000,3,3,-80.133032,,3435 NE 210th St,25.970274," 1,550",
33145,Multi-family home,698800,2,2,-80.214806,,3437 SW 1st Ave,25.748922," 1,196",
33134,Multi-family home,549900,4,3,-80.262204,,343 Menores Ave,25.758376," 3,375",
33180,Condo/townhome/row home/co-op,259000,3,2,-80.132761,,3440 NE 192nd St Unit 1K-A,25.953172," 1,396",
33180,Condo/townhome/row home/co-op,295000,3,2,-80.132761,,3440 NE 192nd St Unit 1R-A,25.953172," 1,396",
33180,Condo/townhome/row home/co-op,339000,3,2,-80.132313,,3440 NE 192nd St Apt 2B,25.953265," 1,396",
33185,Single family,370000,4,3,-80.447653,"5,400",3442 SW 156th Ct,25.734644," 2,373",1
33139,Condo/townhome/row home/co-op,275000,1,1,-80.136325,,344 Meridian Ave Apt 2D,25.773189, 700,
33139,Condo/townhome/row home/co-op,274000,1,1,-80.136325,,344 Meridian Ave Apt 3B,25.773189, 520,
33137,Condo/townhome/row home/co-op,819000,2,2,-80.192296,,3451 NE 1st Ave Ph 6,25.809541," 1,579",
33137,Condo/townhome/row home/co-op,330000,1,2,-80.192296,,3451 NE 1st Ave Apt M301,25.809541, 906,
33137,Condo/townhome/row home/co-op,330000,1,2,-80.188698,,3451 NE 1st Ave Apt M401,25.816872, 906,
33137,Condo/townhome/row home/co-op,234000,0,1,,,3451 Ne Ave Unit M0807,, 492,
33139,Condo/townhome/row home/co-op,160000,1,1,-80.137938,,345 Michigan Ave Apt 23,25.773207, 420,
33139,Condo/townhome/row home/co-op,249999,1,1,-80.137938,,345 Michigan Ave Apt 33,25.773207, 420,
33139,Condo/townhome/row home/co-op,349000,1,1,-80.131612,,345 Ocean Dr Apt 214,25.772871, 659,
33139,Condo/townhome/row home/co-op,379500,1,1,-80.131612,,345 Ocean Dr Apt 219,25.772871, 659,
33139,Condo/townhome/row home/co-op,390000,1,2,-80.131612,,345 Ocean Dr Apt 311,25.772871, 656,
33139,Condo/townhome/row home/co-op,395000,1,1,-80.131612,,345 Ocean Dr Apt 505,25.772871, 662,
33139,Condo/townhome/row home/co-op,826000,1,1,-80.131612,,345 Ocean Dr Apt 315,25.772871, 769,
33139,Condo/townhome/row home/co-op,389900,1,1,-80.131612,,345 Ocean Dr Apt 303,25.772871, 659,
33139,Condo/townhome/row home/co-op,445000,1,1,-80.131612,,345 Ocean Dr Apt 909,25.772871, 659,
33140,Single family home,7950000,5,5,-80.133898,0.3,3465 N Meridian Ave,25.810478," 6,387",2
33137,Condo/townhome/row home/co-op,3432000,8,8,-80.19173,,3470 E Coast Unit Phx Ave Ph 3,25.809629," 8,509",2
33137,Condo/townhome/row home/co-op,789500,3,2,-80.19173,,3470 E Coast Ave Apt 1901,25.809629," 1,577",1
33137,Condo/townhome/row home/co-op,560000,2,2,-80.19173,,3470 E Coast Ave Apt 2610,25.809629," 1,088",1
33137,Condo/townhome/row home/co-op,410000,2,2,-80.191936,,3470 E Coast Ave Apt H0302,25.809357," 1,088",1
33137,Single family,2750,2,2,-80.191936,,3470 E Coast Ave Apt H0302,25.809357," 1,088",1
33137,Condo/townhome/row home/co-op,316200,1,1,-80.191936,,3470 E Coast Ave Apt H0305,25.809357, 735,1
33137,Condo/townhome/row home/co-op,369900,1,1,-80.191936,,3470 E Coast Ave Apt H0606,25.809357, 972,1
33137,Condo/townhome/row home/co-op,349900,1,1,-80.191936,,3470 E Coast Ave Apt H0909,25.809357, 735,1
33137,Condo/townhome/row home/co-op,335000,1,1,-80.191936,,3470 E Coast Ave Apt H1002,25.809357, 735,1
33137,Condo,3000,2,2,-80.191936,,3470 E Coast Ave Apt H1111,25.809357," 1,081",1
33137,Condo/townhome/row home/co-op,500000,2,2,-80.191936,,3470 E Coast Ave Apt H1111,25.809357," 1,081",1
33137,Condo/townhome/row home/co-op,295000,1,1,-80.191936,,3470 E Coast Ave Apt H1509,25.809357, 735,1
33137,Condo/townhome/row home/co-op,493000,3,2,-80.191936,,3470 E Coast Ave Apt H2004,25.809357," 1,242",
33137,Condo,3400,3,2,-80.191936,,3470 E Coast Ave Apt H2004,25.809357," 1,242",
33137,Condo/townhome/row home/co-op,659000,3,2,-80.191936,,3470 E Coast Ave Apt H2201,25.809357," 1,577",1
33137,Condo/townhome/row home/co-op,290000,1,1,-80.191936,,3470 E Coast Ave Apt H2506,25.809357, 588,
33137,Condo/townhome/row home/co-op,429000,2,2,-80.191936,,3470 E Coast Ave Apt H2608,25.809357," 1,087",
33180,Condo/townhome/row home/co-op,138900,1,1,-80.131394,,3475 N Country Club Dr Unit EII414,25.966686, 741,
33134,Condo,3999,3,3,-80.262947,,347 Madeira Ave,25.749229," 3,089",
33134,Condo/townhome/row home/co-op,949000,3,3,-80.262947,,347 Madeira Ave,25.749229," 3,089",
33138,Single family home,535000,3,2,-80.190221,"4,750",348 NE 87th St,25.854797," 1,473",
33160,Condo/townhome/row home/co-op,457000,2,2,-80.136044,,3500 Island Blvd Unit D205,25.939679," 1,958",
33160,Condo/townhome/row home/co-op,495000,2,2,-80.136044,,3500 Island Blvd Unit D305,25.939679," 1,958",
33160,Condo/townhome/row home/co-op,1200000,4,4,-80.136044,,3500 Island Blvd Unit DPH01,25.939679," 4,339",1
33180,Condo/townhome/row home/co-op,494000,2,2,-80.129792,,3500 Mystic Pointe Dr Apt 1105,25.954106," 1,447",
33180,Condo,2750,2,2,-80.129792,,3500 Mystic Pointe Dr Apt 1105,25.954106," 1,447",
33180,Condo/townhome/row home/co-op,399000,2,2,-80.129792,,3500 Mystic Pointe Dr Apt 2604,25.954106," 1,361",
33180,Single family,2800,2,2,-80.129792,,3500 Mystic Pointe Dr Apt 2903,25.954106," 1,361",
33180,Condo/townhome/row home/co-op,395000,2,2,-80.129792,,3500 Mystic Pointe Dr Apt 2903,25.954106," 1,361",
33180,Condo/townhome/row home/co-op,750000,3,3,-80.129792,,3500 Mystic Pointe Dr Apt 3508,25.954106," 1,694",
33180,Single family,3700,3,3,-80.129792,,3500 E Mystic Pointe Dr Unit 3508,25.954106," 1,694",
33180,Condo/townhome/row home/co-op,349000,2,2,-80.129792,,3500 Mystic Pointe Dr Apt 707,25.954106," 1,181",
33180,Condo/townhome/row home/co-op,524000,3,3,-80.129792,,3500 Mystic Pointe Dr Apt 708,25.954106," 1,694",
33180,Single family,2600,2,2,-80.129792,,3500 Mystic Pointe Dr Apt 707,25.954106," 1,181",
33180,Condo/townhome/row home/co-op,499000,3,3,-80.129792,,3500 Mystic Pointe Dr Apt 801,25.954106," 1,694",
33180,Condo/townhome/row home/co-op,599900,3,3,-80.129792,,3500 Mystic Pointe Dr Apt 901,25.954106," 1,700",
33125,Single family home,259900,2,1,-80.252583,"5,400",3500 NW 16th Ter,25.789276," 1,406",
33160,Condo/townhome/row home/co-op,729999,4,3,-80.136892,,3503 NE 166th St,25.932881," 2,281",1
33133,Single family home,6988888,7,7,-80.249041,0.57,3505 S Moorings Way,25.718291," 9,481",1
33133,Single family home,3850000,4,4,-80.243304,0.36,3506 Main Lodge Dr,25.724571," 4,397",2
33141,Condo/townhome/row home/co-op,134900,1,1,-80.123089,,350 75th St Apt 105,25.860408, 715,
33139,Condo/townhome/row home/co-op,183000,1,1,-80.133634,,350 Collins Ave Apt 108,25.773161, 700,
33139,Condo/townhome/row home/co-op,249900,1,1,-80.133634,,350 Collins Ave Apt 212,25.773161, 700,
33137,Condo/townhome/row home/co-op,224787,1,1,-80.188643,,350 NE 24th St Apt 503,25.799862, 659,
33137,Condo,2300,2,2,-80.188643,,350 NE 24th St Apt 512,25.799862, 948,
33137,Condo/townhome/row home/co-op,350000,2,2,-80.188643,,350 NE 24th St Apt 512,25.799862, 948,
33137,Condo/townhome/row home/co-op,359900,2,2,-80.188643,,350 NE 24th St Apt 701,25.799862," 1,036",
33137,Condo/townhome/row home/co-op,249500,1,1,-80.188643,,350 NE 24th St Apt 903,25.799862, 659,
33149,Single family,15000,3,4,-80.157715,,350 Ocean Dr Unit 1106N,25.694583," 2,406",
33149,,2727446,3,4,-80.157715,,350 Ocean Dr Unit 1106,25.694583,"2,406",
33149,Condo/townhome/row home/co-op,8990000,4,7,-80.157715,,350 Ocean Dr Unit 801N,25.694583," 4,080",1
33149,Condo,18000,3,4,-80.157863,,350 Ocean Dr Unit 903N,25.694583," 3,235",1
33149,Condo/townhome/row home/co-op,5900000,3,4,-80.157863,,350 Ocean Dr Unit 903N,25.694583," 3,235",1
33149,Condo/townhome/row home/co-op,2699000,2,3,-80.157863,,350 Ocean Dr Unit 905N,25.694583," 1,727",1
33139,Single family home,17000000,8,8,-80.163576,0.36,350 S Hibiscus Dr,25.783662," 7,875",1
33130,Condo/townhome/row home/co-op,255000,1,1,-80.194155,,350 S Miami Ave Unit 4109,25.770553, 740,
33130,Condo/townhome/row home/co-op,440000,3,2,-80.194155,,350 S Miami Ave Apt 1704,25.770553," 1,075",
33130,Condo/townhome/row home/co-op,370000,2,2,-80.194155,,350 S Miami Ave Apt 1814,25.770553, 935,
33130,Condo/townhome/row home/co-op,270500,1,1,-80.194155,,350 S Miami Ave Apt 2012,25.770553, 704,
33130,Condo/townhome/row home/co-op,330000,2,2,-80.194155,,350 S Miami Ave Apt 2505,25.770553," 1,030",
33130,Condo/townhome/row home/co-op,369500,2,2,-80.194155,,350 S Miami Ave Apt 2605,25.770553," 1,030",
33130,Condo/townhome/row home/co-op,295000,1,1,-80.194155,,350 S Miami Ave Apt 2910,25.770553, 740,
33130,Condo/townhome/row home/co-op,305000,1,1,-80.194155,,350 S Miami Ave Apt 310,25.770553, 820,1
33130,Condo/townhome/row home/co-op,349900,2,2,-80.194155,,350 S Miami Ave Apt 3106,25.770553," 1,048",
33130,Condo/townhome/row home/co-op,359900,2,2,-80.194155,,350 S Miami Ave Apt 3605,25.770553," 1,030",
33130,Single family,2500,2,2,-80.194155,,350 S Miami Ave Apt 3605,25.770553," 1,030",
33130,Condo,2300,2,2,-80.194155,,350 S Miami Ave Apt 3914,25.770553, 935,
33130,Condo/townhome/row home/co-op,305000,2,2,-80.194155,,350 S Miami Ave Apt 3914,25.770553, 935,
33130,Condo/townhome/row home/co-op,340000,2,2,-80.194155,,350 S Miami Ave Apt 506,25.770553," 1,029",
33130,Single family,2350,2,2,-80.194155,,350 S Miami Ave Apt 506,25.770553," 1,029",
33130,Condo/townhome/row home/co-op,245900,1,1,-80.194154,,350 S South Miami Ave Unit 1712,25.770553, 704,
33135,Single family home,270000,3,3,-80.252565,"7,585",3510 SW 3rd St,25.768981," 1,314",
33160,Single family home,2290000,6,6,-80.124933,"7,500",351 189th St,25.950591," 4,500",1
33160,,0,6,7,-80.124933,,351 189th St,25.950591,"4,500",
33134,Single family home,1237500,5,3,-80.264172,0.37,3511 Riviera Dr,25.738958," 3,004",
33134,Single family home,775000,3,3,-80.270963,"5,100",3511 Toledo St,25.738626," 2,008",
33165,Single family home,325000,3,2,-80.379036,"3,680",3515 SW 113th Pl,25.736284," 1,341",
33127,Multi-family home,1200000,4,2,-80.202379,,351 NW 31st St,25.805845," 1,512",
33133,Single family home,1799000,5,5,-80.249678,"5,000",3525 N Bay Homes Dr,25.713606," 3,837",2
33133,Single family home,4900000,7,8,-80.249662,0.24,3525 Royal Palm Ave,25.721577," 5,746",1
33155,Single family home,415000,4,3,-80.317158,"7,000",3525 SW 75th Ct,25.737027," 1,940",
33180,Condo/townhome/row home/co-op,448000,3,2,-80.131456,,3530 Magellan Cir Apt 615,25.970818," 1,723",1
33180,Single family,2250,2,2,-80.130899,,3530 Mystic Pointe Dr Apt 1007,25.952894," 1,181",
33180,Condo/townhome/row home/co-op,345000,2,2,-80.130899,,3530 Mystic Pointe Dr Apt 1007,25.952894," 1,181",
33180,Condo/townhome/row home/co-op,379900,2,2,-80.130899,,3530 Mystic Pointe Dr Apt 1109,25.952894," 1,447",
33180,Condo,2300,2,2,-80.130899,,3530 Mystic Pointe Dr Apt 211,25.952894," 1,181",
33180,Condo/townhome/row home/co-op,329900,2,2,-80.130899,,3530 Mystic Pointe Dr Apt 211,25.952894," 1,181",
33180,Condo/townhome/row home/co-op,400000,2,2,-80.130899,,3530 Mystic Pointe Dr Apt 2411,25.952894," 1,181",
33180,Condo/townhome/row home/co-op,439900,2,2,-80.130899,,3530 NE Mystic Pointe Dr Unit LPH09,25.952894," 1,447",
33145,Condo/townhome/row home/co-op,359000,2,2,-80.251298,,3530 SW 22nd St Apt 601,25.749521," 1,181",
33145,Condo/townhome/row home/co-op,337000,2,2,-80.251298,,3530 SW 22nd St Apt 611,25.749521," 1,068",
33145,Single family,2200,2,2,-80.251298,,3530 SW 22nd St Apt 611,25.749521," 1,068",
