longi,lati,description,zip,address
-80.149093,25.899998,,33181,2450 NE 135th St Apt 307
,,,33137,95350 Overseas Hwy
,,,,
,,,,
-80.461646,25.710592,,33193,16552 SW 58th Ter
-80.188528,25.768305,,33131,495 Brickell Ave Apt 5705
-80.189677,25.758481,,33131,1420 Brickell Bay Dr Unit 205C
,,,,
-80.194155,25.770553,,33130,350 S Miami Ave Apt 506
,,,,
-80.230303,25.740481,,33133,2215 Tequesta Ln
-80.230303,25.740481,,33133,2215 Tequesta Ln
,,,,
-80.204181,25.863129,,33150,326 NW 96th St
-80.162165,25.881015,,33181,1800 NE 114th St Apt 2210
,,,,
-80.125164,25.937587,,33160,231 174th St Apt 1511
-80.162165,25.881015,,33181,1800 NE 114th St Apt 2210
,,,,
,,,,
-80.294769,25.7439,,33155,
-80.188528,25.768305,,33131,495 Brickell Ave Apt 5705
-80.188528,25.768305,,33131,495 Brickell Ave Apt 5705
,,,,
-80.294769,25.7439,,33155,
,,,,
-80.334316,25.610631,,33157,17205 SW 88th Ave
-80.120985,25.935466,,33160,17201 Collins Ave Apt 1807
-80.334316,25.610631,,33157,17205 SW 88th Ave
-80.409986,25.658977,,33186,13349 SW 117th Ln
-80.16058,25.886537,,33181,1800 Sans Souci Blvd Apt 408
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-80.121773,25.882376,,33154,9341 Collins Ave Apt 408
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-80.188798,25.77699,,33132,244 Biscayne Blvd Apt 2907
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-80.144184,25.949252,,33180,2775 NE 187th St Apt 322
,,,,
,,,,
,,,,
,,,,
longi,lati,description,zip,address
-80.411421,25.771577,,33182,13237 NW 4th Ter
,,,,
-80.198777,25.839009,,33150,104 NW 70th St
,,,,
-80.369458,25.636213,,33176,14314 SW 108th Ct
,,,,
-80.198777,25.839009,,33150,104 NW 70th St
,,,33160,SE 1st Ave
-80.121682,25.924452,,33160,16001 Collins Ave Apt 805
,,,33160,SE 1st Ave
-80.120422,25.943172,,33160,18001 Collins Ave Unit 1006
-80.188798,25.77699,,33132,244 Biscayne Blvd Apt 2907
-80.120422,25.943172,,33160,18001 Collins Ave Unit 1006
,,,,
-80.187721,25.771372,,33131,300 S Biscayne Blvd Apt 3402
-80.145711,25.847659,,33141,7601 E Treasure Dr Apt 509
-80.187721,25.771372,,33131,300 S Biscayne Blvd Apt 3402
,,,,
-80.121682,25.924452,,33160,16001 Collins Ave Apt 805
,,,,
-80.361649,25.841287,,33178,10130 NW 74th Ter
,,,,
-80.361649,25.841287,,33178,10130 NW 74th Ter
-80.350516,25.815763,,33178,4633 NW 94th Pl
-80.330127,25.697725,,33143,7705 SW 84th Ct
-80.448787,25.680623,,33196,9230 SW 157th Pl
-80.350516,25.815763,,33178,4633 NW 94th Pl
-80.438839,25.596492,,33187,18302 SW 152nd Ct
-80.332115,25.577388,,33189,20411 SW 87th Ct
,,,,
-80.332115,25.577388,,33189,20411 SW 87th Ct
-80.438839,25.596492,,33187,18302 SW 152nd Ct
-80.12177,25.923688,,33160,15901 Collins Ave Apt 3505
-80.341929,25.600419,,33157,18173 SW 93rd Ave
-80.265062,25.733389,,33146,520 San Antonio Ave
-80.393539,25.779833,,33182,12307 NW 11th St Unit 1307
-80.341929,25.600419,,33157,18173 SW 93rd Ave
-80.393539,25.779833,,33182,12307 NW 11th St Unit 1307
-80.265062,25.733389,,33146,520 San Antonio Ave
-80.123313,25.895998,,33154,10205 Collins Ave Ph 4
-80.330127,25.697725,,33143,7705 SW 84th Ct
-80.236908,25.729979,,33133,2675 S Bayshore Dr Unit 401S
-80.123313,25.895998,,33154,10205 Collins Ave Ph 4
-80.236908,25.729979,,33133,2675 S Bayshore Dr Unit 401S
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2906
-80.178432,25.840208,,33138,888 NE 71st St
-80.188602,25.769079,,33131,475 Brickell Ave Apt 3012
-80.178432,25.840208,,33138,888 NE 71st St
-80.182955,25.893787,,33161,12890 NE 8th Ave Apt 203
-80.188602,25.769079,,33131,475 Brickell Ave Apt 3012
-80.159173,25.888067,,33181,11945 NE 19th Dr Apt 1
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123074,25.959205,,33160,170 S Is
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.329518,25.634459,,33158,14600 SW 83rd Pl
-80.159173,25.888067,,33181,11945 NE 19th Dr Apt 1
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.329518,25.634459,,33158,14600 SW 83rd Pl
-80.340134,25.640151,,33176,13960 SW 90th Ave Unit 214
-80.43893,25.662397,,33196,11263 SW 151st Pl
-80.318798,25.694476,,33143,7820 Camino Real Apt 202
-80.340134,25.640151,,33176,13960 SW 90th Ave Unit 214
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2906
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2906
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2906
-80.318798,25.694476,,33143,7820 Camino Real Apt 202
-80.157454,25.690088,,33149,615 Ocean Dr Apt 2B
-80.182955,25.893787,,33161,12890 NE 8th Ave Apt 203
-80.157454,25.690088,,33149,615 Ocean Dr Apt 2B
-80.12542,25.806626,,33140,3025 Indian Creek Dr Apt 303
-80.318798,25.694476,,33143,7820 Camino Real Apt 202
-80.12542,25.806626,,33140,3025 Indian Creek Dr Apt 303
-80.273274,25.766815,,33134,4784 SW 5th St
-80.422453,25.74658,,33175,2234 SW 140th Ave
-80.321979,25.68812,,33156,7807 SW 88 Te
-80.273274,25.766815,,33134,4784 SW 5th St
-80.396651,25.679639,,33186,12384 SW 94th Ln
-80.422453,25.74658,,33175,2234 SW 140th Ave
-80.321979,25.68812,,33156,7807 SW 88 Te
-80.133443,25.884766,,33154,9400 W Bay Harbor Dr Apt 504
-80.235707,25.890704,,33167,12731 NW 22nd Ct
-80.264618,25.69997,,33143,7695 Almansa St
-80.133443,25.884766,,33154,9400 W Bay Harbor Dr Apt 504
-80.264618,25.69997,,33143,7695 Almansa St
-80.122655,25.851561,,33141,6770 Indian Creek Dr Apt 7T
-80.317412,25.642597,,33158,7655 SW 138th St
-80.122655,25.851561,,33141,6770 Indian Creek Dr Apt 7T
-80.174935,25.945949,,33179,1301 NE Miami Gardens Dr Apt 1023W
-80.128918,25.966734,,33180,3625 N Country Club Dr Apt 2605
-80.317412,25.642597,,33158,7655 SW 138th St
-80.15703,25.683607,,33149,1111 Crandon Blvd Apt C1007
-80.396651,25.679639,,33186,12384 SW 94th Ln
-80.15703,25.683607,,33149,1111 Crandon Blvd Apt C1007
-80.12151,25.879661,,33154,9195 Collins Ave Apt 1011
-80.317412,25.642597,,33158,7655 SW 138th St
-80.12151,25.879661,,33154,9195 Collins Ave Apt 1011
-80.235707,25.890704,,33167,12731 NW 22nd Ct
-80.220592,25.742991,,33133,2727 Hilola St
-80.126233,25.853287,,33141,900 Bay Dr Apt 324
-80.220592,25.742991,,33133,2727 Hilola St
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 802
-80.126233,25.853287,,33141,900 Bay Dr Apt 324
-80.160227,25.95267,,33179,19200 NE 20th Ct
-80.444438,25.597004,,33187,15539 SW 182nd Ln
-80.282802,25.69631,,33143,8040 SW 54th Ct
-80.300324,25.699931,,33143,6635 SW 76th Ter
-80.300324,25.699931,,33143,6635 SW 76th Ter
-80.160227,25.95267,,33179,19200 NE 20th Ct
-80.282802,25.69631,,33143,8040 SW 54th Ct
-80.319479,25.691589,,33143,7755 SW 86th St Unit C
-80.132867,25.954212,,33180,3400 NE 192nd St Apt 301
-80.186325,25.805134,,33137,2900 NE 7th Ave Unit 1607
-80.319479,25.691589,,33143,7755 SW 86th St Unit C
-80.186325,25.805134,,33137,2900 NE 7th Ave Unit 1607
-80.132867,25.954212,,33180,3400 NE 192nd St Apt 301
-80.401419,25.585278,,33177,19420 SW 129th Ave
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 802
-80.401419,25.585278,,33177,19420 SW 129th Ave
-80.185507,25.950528,,33179,813 NE 191st St
-80.335984,25.772431,,33126,
-80.119883,25.95093,,33160,18911 Collins Ave Apt 1005
-80.120985,25.935466,,33160,17201 Collins Ave Apt 1807
-80.120985,25.935466,,33160,17201 Collins Ave Apt 1807
-80.313326,25.619683,,33157,7425 SW 163rd St
-80.119883,25.95093,,33160,18911 Collins Ave Apt 1005
-80.313326,25.619683,,33157,7425 SW 163rd St
-80.120985,25.935466,,33160,17201 Collins Ave Apt 1807
-80.189821,25.758012,,33131,1430 Brickell Bay Dr Apt 1201
-80.186676,25.81107,,33137,601 NE 36th St Apt 3210
-80.135721,25.823134,,33140,4700 Alton Rd
-80.120985,25.935466,,33160,17201 Collins Ave Apt 1807
-80.189821,25.758012,,33131,1430 Brickell Bay Dr Apt 1201
-80.135721,25.823134,,33140,4700 Alton Rd
-80.188365,25.800562,,33137,
-80.145644,25.846544,,33141,7545 E Treasure Dr Apt 9I
-80.188365,25.800562,,33137,
-80.369458,25.636213,,33176,14314 SW 108th Ct
-80.145644,25.846544,,33141,7545 E Treasure Dr Apt 9I
-80.183672,25.881446,,33161,715 NE 115th St
-80.172676,25.94537,,33179,1401 NE Miami Gardens Dr Apt 994
,,,33160,
-80.172676,25.94537,,33179,1401 NE Miami Gardens Dr Apt 994
-80.183672,25.881446,,33161,715 NE 115th St
,,,33160,
-80.186676,25.81107,,33137,601 NE 36th St Apt 3210
-80.125995,25.805119,,33140,2829 Indian Creek Dr Apt 408
-80.194713,25.762764,,33130,79 SW 12th St Unit 1005S
-80.125995,25.805119,,33140,2829 Indian Creek Dr Apt 408
-80.133806,25.785177,,33139,536 14th St Apt 205
-80.194713,25.762764,,33130,79 SW 12th St Unit 1005S
-80.136682,25.890435,,33154,1280 101st St
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2311
-80.174935,25.945949,,33179,1301 NE Miami Gardens Dr Apt 1023W
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2311
-80.136682,25.890435,,33154,1280 101st St
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2311
-80.189519,25.768742,,33131,485 Brickell Ave Apt 2311
-80.252802,25.721843,,33133,3670 Palmetto Ave
-80.142362,25.776854,,33139,650 West Ave Apt 2304
-80.404072,25.663022,,33186,11231 SW 129th Ct
-80.252802,25.721843,,33133,3670 Palmetto Ave
-80.404072,25.663022,,33186,11231 SW 129th Ct
-80.142362,25.776854,,33139,650 West Ave Apt 2304
-80.120603,25.93701,,33160,17375 Collins Ave Unit 1901
-80.251672,25.707218,,33133,6815 Edgewater Dr Apt 104
-80.133806,25.785177,,33139,536 14th St Apt 205
-80.120603,25.93701,,33160,17375 Collins Ave Unit 1901
-80.185558,25.798557,,33137,725 NE 22nd St Apt 14E
-80.251672,25.707218,,33133,6815 Edgewater Dr Apt 104
-80.185558,25.798557,,33137,725 NE 22nd St Apt 14E
-80.123453,25.898965,,33154,10295 Collins Ave Unit 1408
-80.349669,25.937615,,33018,18052 NW 91st Ct
-80.1197,25.954444,,33160,19201 Collins Ave Unit 610
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.349669,25.937615,,33018,18052 NW 91st Ct
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.1197,25.954444,,33160,19201 Collins Ave Unit 610
-80.447787,25.710002,,33193,15733 SW 60th St
-80.15725,25.685666,,33149,881 Ocean Dr Unit TH23
-80.447787,25.710002,,33193,15733 SW 60th St
-80.138351,25.756854,,33109,15111 Fisher Island Dr
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 1008
-80.138351,25.756854,,33109,15111 Fisher Island Dr
-80.171999,25.895713,,33161,1325 NE 130th St
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.171999,25.895713,,33161,1325 NE 130th St
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.227213,25.886949,,33167,12310 NW 17th Ave
-80.144282,25.78628,,33139,1500 Bay Rd Unit 1238S
-80.33233,25.821801,,33166,8333 NW 53rd Street Suite #102
-80.227213,25.886949,,33167,12310 NW 17th Ave
-80.144282,25.78628,,33139,1500 Bay Rd Unit 1238S
-80.15725,25.685666,,33149,881 Ocean Dr Unit TH23
-80.196303,25.754144,,33129,1901 Brickell Ave Apt B1603
-80.145422,25.944175,,33160,2780 NE 183rd St Apt 1605
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.196303,25.754144,,33129,1901 Brickell Ave Apt B1603
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.145422,25.944175,,33160,2780 NE 183rd St Apt 1605
-80.365028,25.666648,,33176,10460 SW 110th St
-80.253765,25.74164,,33133,2665 SW 37th Ave Apt 406
-80.438317,25.658686,,33196,15086 SW 116th St
-80.365028,25.666648,,33176,10460 SW 110th St
-80.253765,25.74164,,33133,2665 SW 37th Ave Apt 406
-80.253765,25.74164,,33133,2665 SW 37th Ave Apt 406
-80.186576,25.802764,,33137,600 NE 27th St Apt 2202
-80.144282,25.78628,,33139,1500 Bay Rd Unit 1238S
-80.186576,25.802764,,33137,600 NE 27th St Apt 2202
-80.124631,25.928298,,33160,16500 Collins Ave Apt 1256
-80.15725,25.685666,,33149,881 Ocean Dr Unit TH23
-80.124631,25.928298,,33160,16500 Collins Ave Apt 1256
-80.186576,25.802764,,33137,600 NE 27th St Apt 2202
-80.124544,25.802967,,33140,2655 Collins Ave Apt 1201
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.187236,25.803428,,33137,460 NE 28th St Apt 4303
-80.124544,25.802967,,33140,2655 Collins Ave Apt 1201
-80.187236,25.803428,,33137,460 NE 28th St Apt 4303
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.225104,25.788424,,33125,1455 NW 18th Ave
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.314751,25.654372,,33156,7420 SW 125th St
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.27038,25.705856,,33146,6905 Talavera St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314751,25.654372,,33156,7420 SW 125th St
-80.140413,25.772711,,33139,400 Alton Rd Apt 911
-80.191833,25.769,,33131,41 SE 5th St Apt 617
-80.225104,25.788424,,33125,1455 NW 18th Ave
-80.191833,25.769,,33131,41 SE 5th St Apt 617
-80.314841,25.662754,,33156,7400 SW 116th St
-80.140413,25.772711,,33139,400 Alton Rd Apt 911
-80.314841,25.662754,,33156,7400 SW 116th St
-80.174622,25.865638,,33138,1178 NE 98th St
-80.185737,25.822758,,33137,430 NE 51st St
-80.203666,25.772532,,33130,546 SW 1st St Apt 507
-80.185737,25.822758,,33137,430 NE 51st St
-80.185737,25.822758,,33137,430 NE 51st St
-80.12177,25.923688,,33160,15901 Collins Ave Apt 3505
-80.203666,25.772532,,33130,546 SW 1st St Apt 507
-80.185737,25.822758,,33137,430 NE 51st St
-80.130331,25.889832,,33154,9901 E Bay Harbor Dr Unit 801
-80.229261,25.753341,,33145,2150 SW 19th Ter
-80.438317,25.658686,,33196,15086 SW 116th St
-80.130331,25.889832,,33154,9901 E Bay Harbor Dr Unit 801
-80.185737,25.822758,,33137,430 NE 51st St
-80.130331,25.889832,,33154,9901 E Bay Harbor Dr Unit 801
-80.130331,25.889832,,33154,9901 E Bay Harbor Dr Unit 801
-80.347521,25.772302,,33172,9340 Fontainebleau Blvd Unit W109
-80.314841,25.662754,,33156,7400 SW 116th St
-80.347521,25.772302,,33172,9340 Fontainebleau Blvd Unit W109
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.314841,25.662754,,33156,7400 SW 116th St
-80.137318,25.947462,,33160,3245 NE 184th St Apt 13102
-80.229261,25.753341,,33145,2150 SW 19th Ter
-80.386084,25.602407,,33177,11930 SW 178th Ter
-80.12177,25.923688,,33160,15901 Collins Ave Apt 3505
-80.229261,25.753341,,33145,2150 SW 19th Ter
-80.137318,25.947462,,33160,3245 NE 184th St Apt 13102
-80.386084,25.602407,,33177,11930 SW 178th Ter
-80.186173,25.791533,,33132,1717 N Bayshore Dr Unit A2335
-80.123241,25.951354,,33160,255 189th Ter
-80.186173,25.791533,,33132,1717 N Bayshore Dr Unit A2335
-80.376317,25.827023,,33178,11021 NW 58th Ter
-80.186173,25.791533,,33132,1717 N Bayshore Dr Unit A2335
-80.186173,25.791533,,33132,1717 N Bayshore Dr Unit A2335
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 1008
-80.191833,25.769,,33131,41 SE 5th St Apt 2008
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 318
-80.191833,25.769,,33131,41 SE 5th St Apt 2008
-80.186949,25.79409,,33132,1800 N Bayshore Dr Apt 2808
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 1008
-80.186949,25.79409,,33132,1800 N Bayshore Dr Apt 2808
-80.15677,25.943864,,33162,2199 NE 182nd St
-80.137215,25.948996,,33180,3250 NE 188th St Unit L110
-80.15677,25.943864,,33162,2199 NE 182nd St
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.137215,25.948996,,33180,3250 NE 188th St Unit L110
-80.121619,25.822521,,33140,4775 Collins Ave Apt 2302
-80.371937,25.68,,33176,10890 SW 95th St
-80.376317,25.827023,,33178,11021 NW 58th Ter
-80.371937,25.68,,33176,10890 SW 95th St
-80.121619,25.822521,,33140,4775 Collins Ave Apt 2302
-80.121619,25.822521,,33140,4775 Collins Ave Apt 2302
-80.121619,25.822521,,33140,4775 Collins Ave Apt 2302
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 318
-80.129766,25.861748,,33141,1158 S Biscayne Point Rd
-80.255526,25.704627,,33143,282 Carabela Ct
-80.127872,25.889111,,33154,56 Bal Bay Dr
-80.129766,25.861748,,33141,1158 S Biscayne Point Rd
-80.127872,25.889111,,33154,56 Bal Bay Dr
-80.255526,25.704627,,33143,282 Carabela Ct
-80.264172,25.738958,,33134,3511 Riviera Dr
-80.189903,25.785231,,33132,1100 Biscayne Blvd Unit 5605
-80.468097,25.679825,,33196,17003 SW 94th Way
-80.264172,25.738958,,33134,3511 Riviera Dr
-80.365028,25.666648,,33176,10460 SW 110th St
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 806
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 806
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 806
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 318
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 806
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 318
-80.190058,25.859044,,33138,353 NE 91st St
-80.190708,25.764594,,33131,951 Brickell Ave Apt 1102
-80.191834,25.768177,,33131,68 SE 6th St Apt 4007
-80.190708,25.764594,,33131,951 Brickell Ave Apt 1102
-80.190058,25.859044,,33138,353 NE 91st St
-80.191834,25.768177,,33131,68 SE 6th St Apt 4007
-80.183769,25.769324,,33131,848 Brickell Key Dr Apt 701
-80.183769,25.769324,,33131,848 Brickell Key Dr Apt 701
-80.158546,25.693973,,33149,360 Ocean Dr Unit 505S
-80.144282,25.78628,,33139,1500 Bay Rd Unit 1238S
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 1012
-80.183769,25.769324,,33131,848 Brickell Key Dr Apt 701
-80.3778,25.8412,,33178,10651 NW 88th Street
-80.3778,25.8412,,33178,10651 NW 88th Street
-80.140275,25.789457,,33139,1610 Lenox Ave Apt 203
-80.140275,25.789457,,33139,1610 Lenox Ave Apt 203
-80.37487,25.852625,,33178,8707 NW 109th Ct
-80.406312,25.77536,,33182,774 NW 129th Ct
-80.37487,25.852625,,33178,8707 NW 109th Ct
-80.263993,25.720128,,33146,501 Miller Rd
-80.438317,25.658686,,33196,15086 SW 116th St
-80.263993,25.720128,,33146,501 Miller Rd
-80.406312,25.77536,,33182,774 NW 129th Ct
-80.200162,25.962901,,33179,52 NE 204th St Apt 5
-80.158546,25.693973,,33149,360 Ocean Dr Unit 505S
-80.200162,25.962901,,33179,52 NE 204th St Apt 5
-80.190065,25.782481,,33132,888 Biscayne Blvd Apt 2905
-80.406312,25.77536,,33182,774 NW 129th Ct
-80.190065,25.782481,,33132,888 Biscayne Blvd Apt 2905
-80.366864,25.751509,,33165,1921 SW 107th Ave Apt 507
-80.383045,25.853061,,33178,8775 NW 114th Pl
-80.121719,25.878255,,33154,9111 Collins Ave Apt 719
-80.383045,25.853061,,33178,8775 NW 114th Pl
-80.186676,25.81107,,33137,601 NE 36th St Apt 1403
-80.121719,25.878255,,33154,9111 Collins Ave Apt 719
-80.186676,25.81107,,33137,601 NE 36th St Apt 1403
-80.194744,25.755254,,33129,1643 Brickell Ave Apt 4501
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.135769,25.945679,,33160,3201 NE 183rd St Apt 2808
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.194744,25.755254,,33129,1643 Brickell Ave Apt 4501
-80.135769,25.945679,,33160,3201 NE 183rd St Apt 2808
-80.134905,25.769443,,33139,75 Washington Ave Apt 16
-80.190657,25.773623,,33131,151 SE 1st St Apt 1806
-80.334078,25.632178,,33176,
-80.366864,25.751509,,33165,1921 SW 107th Ave Apt 507
-80.190657,25.773623,,33131,151 SE 1st St Apt 1806
-80.334078,25.632178,,33176,
-80.137535,25.775573,,33139,900 6th St Apt 23
-80.186676,25.81107,,33137,601 NE 36th St Apt 1403
-80.186676,25.81107,,33137,601 NE 36th St Apt 1403
-80.419628,25.681048,,33186,13902 SW 90th Ter
-80.137535,25.775573,,33139,900 6th St Apt 23
-80.419628,25.681048,,33186,13902 SW 90th Ter
-80.376428,25.580435,,33189,20011 SW 114th Ave
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.226134,25.815768,,33142,1797 NW 44th St
-80.376428,25.580435,,33189,20011 SW 114th Ave
-80.226134,25.815768,,33142,1797 NW 44th St
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.222624,25.937658,,33169,1261 NW 178th Ter
-80.129366,25.957832,,33180,19877 E Country Club Dr Unit 3608
-80.413458,25.763126,,33184,421 SW 135th Ave
